time (sec),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
334.1,0.030990784955900363,0.15589626008389493,0.9593695572188166,0.00026441294869470575,1.1325617169608793,0.0913083337928321,4.05057485292573e-05
334.9,0.030990784956196046,0.1558962603101046,0.9593695586108874,0.0002644129486928745,1.1325617186042567,0.0913083338802646,4.050574858803234e-05
335.7,0.030990784956469383,0.1558962605192082,0.9593695598976888,0.0002644129486911822,1.132561720123361,0.09130833396108542,4.050574864236259e-05
336.6,0.030990784956721952,0.15589626071248663,0.9593695610871044,0.0002644129486896178,1.1325617215274981,0.09130833403578954,4.050574869258116e-05
337.4,0.03099078495695535,0.15589626089112626,0.9593695621864341,0.00026441294868817045,1.1325617228252867,0.09130833410483566,4.0505748738996184e-05
338.2,0.03099078495717109,0.15589626105622514,0.9593695632024359,0.0002644129486868348,1.1325617240247043,0.09130833416864818,4.050574878189297e-05
339.0,0.03099078495737045,0.15589626120880026,0.9593695641413666,0.0002644129486855992,1.1325617251331372,0.09130833422762,4.050574882153562e-05
339.8,0.03099078495755479,0.15589626134979226,0.9593695650090178,0.00026441294868445847,1.1325617261574232,0.09130833428211514,4.05057488581689e-05
340.6,0.030990784957724993,0.1558962614800728,0.9593695658107506,0.0002644129486834032,1.1325617271038904,0.09130833433246988,4.050574889201906e-05
341.4,0.030990784957882368,0.1558962616004479,0.959369566551527,0.00026441294868242933,1.132561727978397,0.0913083343789962,4.050574892329567e-05
342.3,0.03099078495802768,0.15589626171166374,0.9593695672359378,0.0002644129486815284,1.1325617287863623,0.09130833442198238,4.050574895219216e-05
343.1,0.03099078495816184,0.1558962618144111,0.9593695678682342,0.0002644129486806962,1.1325617295328052,0.09130833446169534,4.050574897888855e-05
343.9,0.03099078495828584,0.15589626190932876,0.9593695684523479,0.0002644129486799278,1.1325617302223665,0.09130833449838201,4.050574900355059e-05
344.7,0.030990784958400477,0.15589626199700798,0.9593695689919163,0.00026441294867921803,1.1325617308593416,0.09130833453227104,4.0505749026331776e-05
345.5,0.030990784958506337,0.15589626207799562,0.9593695694903066,0.00026441294867856236,1.1325617314477052,0.09130833456357362,4.0505749047374426e-05
346.3,0.030990784958604037,0.15589626215279828,0.9593695699506345,0.00026441294867795645,1.1325617319911343,0.0913083345924856,4.05057490668101e-05
347.1,0.03099078495869431,0.15589626222188396,0.9593695703757803,0.0002644129486773968,1.1325617324930306,0.09130833461918796,4.050574908476022e-05
348.0,0.030990784958777665,0.1558962622856856,0.9593695707684092,0.00026441294867687984,1.1325617329565396,0.09130833464384797,4.050574910133754e-05
348.8,0.030990784958854684,0.155896262344604,0.9593695711309861,0.0002644129486764037,1.132561733384572,0.09130833466662061,4.050574911664586e-05
349.6,0.030990784958925828,0.15589626239900967,0.959369571465792,0.0002644129486759638,1.1325617337798195,0.09130833468764882,4.050574913078184e-05
350.4,0.030990784958991505,0.15589626244924498,0.959369571774936,0.00026441294867555717,1.1325617341447716,0.09130833470706526,4.050574914383414e-05
351.2,0.030990784959052,0.15589626249562716,0.9593695720603664,0.0002644129486751808,1.132561734481731,0.09130833472499275,4.0505749155885485e-05
352.0,0.030990784959108033,0.15589626253844904,0.9593695723238879,0.00026441294867483417,1.1325617347928254,0.09130833474154378,4.0505749167011704e-05
352.8,0.030990784959159717,0.15589626257798198,0.9593695725671684,0.00026441294867451487,1.1325617350800243,0.09130833475682362,4.050574917728344e-05
353.7,0.03099078495920741,0.1558962626144761,0.9593695727917492,0.0002644129486742193,1.132561735345148,0.09130833477092903,4.0505749186765474e-05
354.5,0.030990784959251443,0.15589626264816306,0.9593695729990556,0.00026441294867394653,1.1325617355898785,0.09130833478394919,4.05057491955182e-05
355.3,0.030990784959292084,0.15589626267925696,0.9593695731904038,0.0002644129486736945,1.1325617358157702,0.09130833479596746,4.050574920359703e-05
356.1,0.030990784959329668,0.15589626270795584,0.9593695733670142,0.0002644129486734636,1.1325617360242632,0.0913083348070599,4.050574921105374e-05
356.9,0.03099078495936424,0.15589626273444265,0.9593695735300107,0.00026441294867324895,1.1325617362166853,0.09130833481729735,4.0505749217935724e-05
357.7,0.030990784959396136,0.1558962627588865,0.9593695736804356,0.0002644129486730505,1.132561736394266,0.09130833482674516,4.050574922428687e-05
358.6,0.030990784959425612,0.15589626278144372,0.9593695738192504,0.0002644129486728677,1.1325617365581402,0.09130833483546372,4.050574923014778e-05
359.4,0.03099078495945288,0.15589626280225868,0.9593695739473435,0.0002644129486727001,1.1325617367093577,0.09130833484350892,4.0505749235556144e-05
360.2,0.03099078495947796,0.1558962628214649,0.9593695740655359,0.00026441294867254433,1.1325617368488872,0.09130833485093215,4.0505749240546334e-05
361.0,0.030990784959501094,0.15589626283918565,0.9593695741745872,0.00026441294867240024,1.1325617369776253,0.09130833485778143,4.050574924515059e-05
361.8,0.030990784959522514,0.15589626285553487,0.9593695742751989,0.000264412948672268,1.1325617370964003,0.09130833486410055,4.0505749249398634e-05
362.6,0.030990784959542148,0.15589626287061803,0.9593695743680194,0.00026441294867214583,1.1325617372059773,0.0913083348699303,4.0505749253317564e-05
363.4,0.030990784959560366,0.15589626288453234,0.9593695744536468,0.0002644129486720339,1.1325617373070629,0.09130833487530833,4.0505749256932965e-05
364.3,0.030990784959577144,0.1558962628973678,0.959369574532634,0.0002644129486719298,1.1325617374003094,0.09130833488026933,4.050574926026788e-05
365.1,0.030990784959592597,0.15589626290920716,0.959369574605492,0.00026441294867183326,1.1325617374863204,0.09130833488484537,4.0505749263344097e-05
365.9,0.030990784959606953,0.15589626292012723,0.9593695746726929,0.00026441294867174565,1.1325617375656525,0.0913083348890661,4.050574926618148e-05
366.7,0.030990784959620103,0.15589626293019887,0.959369574734673,0.000264412948671664,1.1325617376388217,0.09130833489295892,4.050574926879827e-05
367.5,0.03099078495963221,0.1558962629394875,0.9593695747918345,0.00026441294867158855,1.132561737706302,0.091308334896549,4.050574927121178e-05
368.3,0.030990784959643396,0.15589626294805356,0.959369574844549,0.00026441294867151906,1.132561737768533,0.09130833489985987,4.0505749273437314e-05
369.1,0.030990784959653694,0.1558962629559527,0.9593695748931601,0.0002644129486714547,1.1325617378259194,0.09130833490291297,4.050574927548955e-05
370.0,0.03099078495966325,0.15589626296323678,0.9593695749379852,0.00026441294867139687,1.1325617378788366,0.09130833490572836,4.050574927738225e-05
370.8,0.030990784959672044,0.15589626296995296,0.9593695749793162,0.00026441294867134173,1.132561737927629,0.09130833490832431,4.050574927912724e-05
371.6,0.030990784959680145,0.15589626297614523,0.9593695750174229,0.0002644129486712925,1.132561737972615,0.09130833491071778,4.050574928073622e-05
372.4,0.030990784959687524,0.15589626298185433,0.9593695750525563,0.00026441294867124546,1.1325617380140907,0.09130833491292421,4.050574928221943e-05
373.2,0.030990784959694383,0.15589626298711762,0.9593695750849461,0.00026441294867120247,1.1325617380523274,0.09130833491495871,4.050574928358694e-05
374.0,0.03099078495970069,0.1558962629919696,0.9593695751148053,0.00026441294867116273,1.1325617380875765,0.09130833491683413,4.050574928484758e-05
374.9,0.030990784959706617,0.1558962629964424,0.9593695751423301,0.00026441294867112755,1.13256173812007,0.091308334918563,4.0505749286009804e-05
375.7,0.030990784959712,0.15589626300056508,0.959369575167701,0.0002644129486710938,1.132561738150021,0.09130833492015653,4.0505749287080826e-05
376.5,0.03099078495971698,0.15589626300436527,0.9593695751910863,0.00026441294867106375,1.1325617381776278,0.09130833492162531,4.050574928806809e-05
377.3,0.030990784959721542,0.15589626300786766,0.9593695752126397,0.00026441294867103485,1.1325617382030726,0.09130833492297898,4.050574928897808e-05
378.1,0.030990784959725695,0.15589626301109563,0.9593695752325041,0.00026441294867100807,1.1325617382265227,0.09130833492422656,4.0505749289816736e-05
378.9,0.03099078495972959,0.15589626301407025,0.95936957525081,0.00026441294867098373,1.1325617382481339,0.09130833492537646,4.050574929058969e-05
379.7,0.030990784959733113,0.15589626301681153,0.9593695752676795,0.0002644129486709613,1.132561738268049,0.0913083349264361,4.050574929130186e-05
380.6,0.030990784959736468,0.15589626301933765,0.9593695752832246,0.00026441294867094156,1.1325617382864006,0.09130833492741249,4.0505749291958184e-05
381.4,0.03099078495973948,0.1558962630216652,0.9593695752975481,0.0002644129486709221,1.1325617383033104,0.09130833492831215,4.0505749292563006e-05
382.2,0.030990784959742234,0.1558962630238099,0.9593695753107458,0.00026441294867090453,1.132561738318891,0.09130833492914116,4.050574929312025e-05
383.0,0.030990784959744867,0.1558962630257858,0.9593695753229057,0.0002644129486708888,1.1325617383332458,0.09130833492990495,4.05057492936336e-05
383.8,0.030990784959747258,0.15589626302760615,0.9593695753341079,0.0002644129486708745,1.1325617383464703,0.09130833493060851,4.0505749294106524e-05
384.6,0.030990784959749364,0.15589626302928322,0.9593695753444291,0.0002644129486708602,1.1325617383586548,0.09130833493125669,4.050574929454226e-05
385.4,0.030990784959751425,0.15589626303082815,0.9593695753539363,0.0002644129486708477,1.132561738369878,0.0913083349318539,4.05057492949436e-05
386.3,0.0309907849597532,0.15589626303225124,0.9593695753626941,0.0002644129486708356,1.132561738380217,0.09130833493240396,4.050574929531341e-05
387.1,0.03099078495975505,0.15589626303356208,0.9593695753707611,0.0002644129486708261,1.13256173838974,0.09130833493291084,4.050574929565403e-05
387.9,0.03099078495975651,0.1558962630347696,0.9593695753781911,0.0002644129486708153,1.1325617383985116,0.09130833493337746,4.050574929596791e-05
388.7,0.03099078495975789,0.1558962630358816,0.9593695753850348,0.00026441294867080554,1.1325617384065905,0.09130833493380718,4.050574929625677e-05
389.5,0.0309907849597593,0.15589626303690585,0.959369575391337,0.000264412948670798,1.1325617384140307,0.09130833493420316,4.0505749296522845e-05
390.3,0.0309907849597606,0.155896263037849,0.9593695753971416,0.00026441294867079123,1.1325617384208835,0.09130833493456786,4.050574929676788e-05
391.1,0.030990784959761663,0.15589626303871756,0.959369575402487,0.0002644129486707831,1.1325617384271935,0.09130833493490355,4.050574929699362e-05
392.0,0.030990784959762676,0.1558962630395175,0.9593695754074096,0.0002644129486707764,1.132561738433005,0.0913083349352127,4.0505749297201366e-05
392.8,0.030990784959763675,0.15589626304025395,0.9593695754119418,0.0002644129486707707,1.1325617384383555,0.09130833493549742,4.0505749297392734e-05
393.6,0.03099078495976461,0.15589626304093201,0.9593695754161146,0.00026441294867076554,1.1325617384432818,0.09130833493575954,4.050574929756901e-05
394.4,0.030990784959765368,0.15589626304155652,0.9593695754199573,0.0002644129486707601,1.1325617384478182,0.09130833493600088,4.050574929773113e-05
395.2,0.030990784959766097,0.15589626304213136,0.9593695754234947,0.00026441294867075583,1.132561738451994,0.09130833493622302,4.05057492978804e-05
396.0,0.030990784959766794,0.1558962630426606,0.9593695754267514,0.0002644129486707507,1.1325617384558389,0.09130833493642768,4.050574929801799e-05
396.9,0.030990784959767398,0.15589626304314771,0.9593695754297494,0.0002644129486707469,1.1325617384593785,0.09130833493661587,4.050574929814449e-05
397.7,0.030990784959767998,0.15589626304359624,0.9593695754325096,0.00026441294867074336,1.1325617384626365,0.09130833493678923,4.0505749298260956e-05
398.5,0.03099078495976857,0.15589626304400905,0.9593695754350499,0.0002644129486707401,1.1325617384656355,0.09130833493694877,4.050574929836832e-05
399.3,0.030990784959769046,0.15589626304438917,0.9593695754373882,0.00026441294867073686,1.1325617384683961,0.09130833493709573,4.050574929846715e-05
400.1,0.030990784959769518,0.15589626304473891,0.9593695754395404,0.00026441294867073447,1.1325617384709372,0.09130833493723081,4.050574929855802e-05
400.9,0.030990784959769833,0.15589626304506077,0.9593695754415209,0.0002644129486707312,1.1325617384732753,0.09130833493735518,4.0505749298641606e-05
401.7,0.030990784959770343,0.15589626304535698,0.9593695754433446,0.00026441294867072905,1.1325617384754278,0.09130833493746959,4.050574929871873e-05
402.6,0.030990784959770677,0.15589626304562965,0.9593695754450214,0.0002644129486707269,1.132561738477408,0.09130833493757498,4.050574929878956e-05
403.4,0.03099078495977096,0.15589626304588053,0.9593695754465653,0.0002644129486707247,1.1325617384792306,0.09130833493767206,4.0505749298854665e-05
404.2,0.03099078495977133,0.15589626304611132,0.9593695754479858,0.00026441294867072363,1.1325617384809075,0.09130833493776129,4.050574929891456e-05
405.0,0.030990784959771533,0.1558962630463239,0.959369575449293,0.00026441294867072146,1.132561738482451,0.09130833493784332,4.050574929896973e-05
405.8,0.030990784959771773,0.15589626304651935,0.9593695754504957,0.000264412948670719,1.1325617384838709,0.09130833493791927,4.0505749299020426e-05
406.6,0.03099078495977193,0.15589626304669918,0.9593695754516028,0.00026441294867071685,1.1325617384851772,0.09130833493798904,4.050574929906731e-05
407.4,0.030990784959772023,0.1558962630468646,0.9593695754526207,0.00026441294867071496,1.1325617384863789,0.09130833493805277,4.0505749299110144e-05
408.3,0.03099078495977232,0.15589626304701687,0.9593695754535574,0.00026441294867071496,1.132561738487484,0.09130833493811154,4.050574929914974e-05
409.1,0.030990784959772436,0.15589626304715665,0.9593695754544185,0.00026441294867071257,1.1325617384885016,0.09130833493816604,4.050574929918611e-05
409.9,0.030990784959772436,0.15589626304728527,0.9593695754552108,0.00026441294867071013,1.132561738489437,0.09130833493821582,4.0505749299219405e-05
410.7,0.03099078495977269,0.15589626304740378,0.9593695754559398,0.00026441294867071013,1.1325617384902977,0.0913083349382616,4.050574929925022e-05
411.5,0.03099078495977285,0.15589626304751292,0.9593695754566105,0.0002644129486707093,1.13256173849109,0.09130833493830365,4.0505749299278555e-05
412.3,0.03099078495977304,0.15589626304761306,0.9593695754572273,0.00026441294867070905,1.132561738491818,0.09130833493834235,4.050574929930456e-05
413.1,0.03099078495977316,0.15589626304770537,0.9593695754577952,0.0002644129486707085,1.1325617384924884,0.09130833493837802,4.050574929932859e-05
414.0,0.030990784959773306,0.15589626304779017,0.9593695754583169,0.00026441294867070824,1.1325617384931046,0.09130833493841067,4.050574929935061e-05
414.8,0.03099078495977345,0.15589626304786805,0.9593695754587969,0.0002644129486707077,1.1325617384936708,0.09130833493844083,4.0505749299370834e-05
415.6,0.03099078495977353,0.1558962630479398,0.9593695754592377,0.0002644129486707069,1.1325617384941913,0.09130833493846857,4.0505749299389394e-05
416.4,0.030990784959773608,0.1558962630480058,0.9593695754596441,0.00026441294867070634,1.1325617384946707,0.09130833493849404,4.050574929940662e-05
417.2,0.030990784959773737,0.15589626304806636,0.9593695754600174,0.0002644129486707058,1.132561738495111,0.09130833493851749,4.050574929942244e-05
418.0,0.0309907849597738,0.15589626304812218,0.9593695754603605,0.0002644129486707055,1.1325617384955162,0.09130833493853907,4.0505749299436855e-05
418.9,0.030990784959773816,0.1558962630481734,0.9593695754606758,0.000264412948670705,1.1325617384958884,0.09130833493855883,4.050574929945028e-05
419.7,0.03099078495977383,0.15589626304822055,0.959369575460966,0.00026441294867070363,1.1325617384962308,0.0913083349385771,4.050574929946262e-05
420.5,0.03099078495977391,0.15589626304826382,0.959369575461233,0.00026441294867070417,1.1325617384965456,0.0913083349385939,4.050574929947389e-05
421.3,0.03099078495977402,0.15589626304830356,0.9593695754614779,0.00026441294867070417,1.132561738496835,0.09130833493860926,4.050574929948424e-05
422.1,0.03099078495977407,0.15589626304834023,0.9593695754617036,0.00026441294867070363,1.1325617384971016,0.09130833493862353,4.050574929949385e-05
422.9,0.03099078495977399,0.15589626304837384,0.9593695754619108,0.0002644129486707031,1.1325617384973459,0.09130833493863634,4.050574929950263e-05
423.7,0.03099078495977407,0.15589626304840476,0.9593695754621013,0.00026441294867070254,1.132561738497571,0.09130833493864833,4.050574929951058e-05
424.6,0.030990784959774146,0.15589626304843326,0.9593695754622763,0.0002644129486707028,1.1325617384977775,0.09130833493865943,4.050574929951796e-05
425.4,0.03099078495977421,0.15589626304845944,0.9593695754624376,0.00026441294867070254,1.1325617384979676,0.09130833493866966,4.050574929952483e-05
426.2,0.030990784959774195,0.1558962630484835,0.9593695754625857,0.00026441294867070254,1.1325617384981423,0.09130833493867888,4.0505749299531126e-05
427.0,0.03099078495977427,0.1558962630485056,0.9593695754627211,0.00026441294867070254,1.1325617384983024,0.09130833493868737,4.0505749299536764e-05
427.8,0.03099078495977424,0.1558962630485259,0.959369575462846,0.00026441294867070146,1.1325617384984497,0.09130833493869507,4.050574929954206e-05
428.6,0.030990784959774354,0.15589626304854454,0.9593695754629604,0.00026441294867070254,1.132561738498585,0.0913083349387023,4.050574929954687e-05
429.4,0.03099078495977429,0.15589626304856172,0.9593695754630662,0.00026441294867070146,1.1325617384987097,0.09130833493870882,4.050574929955133e-05
430.3,0.030990784959774333,0.15589626304857745,0.9593695754631631,0.00026441294867070146,1.1325617384988236,0.09130833493871499,4.050574929955557e-05
431.1,0.030990784959774368,0.1558962630485919,0.9593695754632521,0.000264412948670702,1.1325617384989284,0.09130833493872063,4.0505749299559295e-05
431.9,0.030990784959774524,0.15589626304860513,0.9593695754633339,0.0002644129486707028,1.132561738499025,0.0913083349387257,4.050574929956261e-05
432.7,0.030990784959774496,0.1558962630486174,0.9593695754634095,0.000264412948670702,1.1325617384991142,0.09130833493873049,4.0505749299566004e-05
433.5,0.030990784959774465,0.1558962630486286,0.9593695754634788,0.0002644129486707012,1.1325617384991957,0.09130833493873478,4.050574929956873e-05
434.3,0.030990784959774528,0.15589626304863904,0.9593695754635424,0.00026441294867070227,1.1325617384992706,0.09130833493873886,4.0505749299571384e-05
435.2,0.030990784959774528,0.1558962630486484,0.9593695754636007,0.000264412948670702,1.1325617384993396,0.09130833493874245,4.050574929957379e-05
436.0,0.03099078495977448,0.1558962630486571,0.9593695754636542,0.0002644129486707012,1.1325617384994027,0.09130833493874584,4.050574929957611e-05
436.8,0.030990784959774496,0.1558962630486652,0.9593695754637035,0.00026441294867070146,1.132561738499461,0.09130833493874875,4.0505749299578106e-05
437.6,0.03099078495977456,0.1558962630486725,0.959369575463749,0.00026441294867070146,1.132561738499515,0.0913083349387516,4.050574929958008e-05
438.4,0.030990784959774496,0.1558962630486792,0.9593695754637906,0.0002644129486707004,1.1325617384995639,0.09130833493875416,4.0505749299581826e-05
439.2,0.03099078495977459,0.1558962630486854,0.9593695754638282,0.00026441294867070173,1.1325617384996085,0.09130833493875658,4.050574929958357e-05
440.0,0.030990784959774607,0.15589626304869114,0.9593695754638637,0.000264412948670702,1.1325617384996507,0.09130833493875871,4.050574929958506e-05
440.9,0.03099078495977462,0.1558962630486965,0.9593695754638962,0.000264412948670702,1.1325617384996889,0.09130833493876078,4.050574929958646e-05
441.7,0.030990784959774528,0.15589626304870136,0.9593695754639255,0.0002644129486707009,1.1325617384997242,0.09130833493876252,4.050574929958771e-05
442.5,0.03099078495977462,0.1558962630487057,0.959369575463953,0.000264412948670702,1.1325617384997562,0.09130833493876431,4.050574929958887e-05
443.3,0.030990784959774607,0.1558962630487097,0.9593695754639776,0.0002644129486707009,1.1325617384997853,0.09130833493876571,4.050574929958986e-05
444.1,0.030990784959774687,0.1558962630487134,0.9593695754640003,0.00026441294867070254,1.132561738499812,0.09130833493876721,4.050574929959085e-05
444.9,0.030990784959774687,0.15589626304871684,0.9593695754640216,0.00026441294867070173,1.132561738499837,0.09130833493876858,4.050574929959169e-05
445.7,0.03099078495977462,0.1558962630487201,0.9593695754640412,0.0002644129486707012,1.1325617384998603,0.09130833493876987,4.0505749299592594e-05
446.6,0.030990784959774587,0.1558962630487231,0.9593695754640597,0.0002644129486707009,1.1325617384998816,0.09130833493877102,4.050574929959325e-05
447.4,0.03099078495977464,0.15589626304872561,0.9593695754640755,0.00026441294867070173,1.1325617384999007,0.09130833493877198,4.050574929959392e-05
448.2,0.03099078495977462,0.15589626304872803,0.9593695754640905,0.00026441294867070146,1.1325617384999185,0.09130833493877295,4.0505749299594417e-05
449.0,0.03099078495977466,0.15589626304873022,0.9593695754641044,0.00026441294867070146,1.132561738499935,0.09130833493877384,4.050574929959499e-05
449.8,0.03099078495977464,0.1558962630487324,0.959369575464117,0.0002644129486707009,1.1325617384999498,0.09130833493877466,4.0505749299595494e-05
450.6,0.030990784959774625,0.1558962630487341,0.9593695754641283,0.0002644129486707012,1.1325617384999629,0.09130833493877537,4.050574929959607e-05
451.4,0.03099078495977459,0.15589626304873574,0.9593695754641381,0.0002644129486707009,1.1325617384999753,0.09130833493877592,4.050574929959657e-05
452.3,0.03099078495977464,0.1558962630487373,0.959369575464148,0.00026441294867070146,1.1325617384999866,0.09130833493877662,4.0505749299596985e-05
453.1,0.03099078495977467,0.15589626304873874,0.9593695754641568,0.00026441294867070146,1.132561738499997,0.09130833493877703,4.050574929959731e-05
453.9,0.030990784959774705,0.1558962630487401,0.959369575464165,0.00026441294867070146,1.132561738500007,0.09130833493877759,4.050574929959781e-05
454.7,0.03099078495977459,0.15589626304874132,0.9593695754641725,0.0002644129486707004,1.1325617385000157,0.09130833493877841,4.050574929959815e-05
455.5,0.03099078495977456,0.15589626304874235,0.9593695754641793,0.0002644129486707009,1.1325617385000237,0.09130833493877866,4.050574929959831e-05
456.3,0.03099078495977462,0.15589626304874343,0.9593695754641854,0.0002644129486707012,1.132561738500031,0.09130833493877911,4.050574929959856e-05
457.2,0.030990784959774618,0.15589626304874432,0.9593695754641908,0.00026441294867070065,1.1325617385000373,0.09130833493877935,4.0505749299598645e-05
458.0,0.03099078495977459,0.15589626304874538,0.9593695754641967,0.00026441294867070065,1.1325617385000446,0.09130833493877968,4.050574929959889e-05
458.8,0.03099078495977456,0.15589626304874613,0.9593695754642019,0.0002644129486707004,1.1325617385000504,0.09130833493877993,4.050574929959905e-05
459.6,0.030990784959774607,0.15589626304874685,0.9593695754642058,0.0002644129486707004,1.132561738500055,0.09130833493878011,4.0505749299599214e-05
460.4,0.03099078495977462,0.15589626304874757,0.95936957546421,0.0002644129486707004,1.13256173850006,0.09130833493878047,4.0505749299599384e-05
461.2,0.03099078495977464,0.1558962630487482,0.9593695754642139,0.0002644129486707009,1.1325617385000644,0.09130833493878077,4.0505749299599634e-05
462.0,0.03099078495977462,0.15589626304874873,0.9593695754642171,0.00026441294867070146,1.1325617385000686,0.09130833493878099,4.0505749299599804e-05
462.9,0.030990784959774618,0.1558962630487493,0.9593695754642203,0.00026441294867070065,1.1325617385000728,0.09130833493878118,4.0505749299599966e-05
463.7,0.030990784959774656,0.1558962630487497,0.959369575464223,0.0002644129486707009,1.1325617385000761,0.09130833493878136,4.0505749299600136e-05
464.5,0.030990784959774687,0.15589626304875018,0.9593695754642255,0.0002644129486707012,1.132561738500079,0.09130833493878152,4.0505749299600305e-05
465.3,0.030990784959774642,0.15589626304875054,0.9593695754642281,0.0002644129486707012,1.132561738500082,0.0913083349387818,4.05057492996003e-05
466.1,0.030990784959774607,0.15589626304875095,0.9593695754642307,0.0002644129486707004,1.132561738500085,0.09130833493878195,4.05057492996003e-05
466.9,0.03099078495977462,0.15589626304875132,0.9593695754642328,0.0002644129486707009,1.1325617385000875,0.09130833493878217,4.050574929960046e-05
467.7,0.03099078495977459,0.1558962630487517,0.9593695754642346,0.00026441294867070065,1.1325617385000892,0.0913083349387822,4.050574929960055e-05
468.6,0.03099078495977459,0.15589626304875198,0.9593695754642363,0.0002644129486707004,1.1325617385000915,0.09130833493878228,4.050574929960046e-05
469.4,0.03099078495977459,0.15589626304875212,0.9593695754642382,0.00026441294867070065,1.1325617385000937,0.09130833493878238,4.050574929960063e-05
470.2,0.03099078495977456,0.15589626304875243,0.9593695754642398,0.00026441294867069983,1.1325617385000961,0.09130833493878251,4.050574929960071e-05
471.0,0.03099078495977459,0.1558962630487526,0.9593695754642416,0.0002644129486707001,1.1325617385000977,0.09130833493878264,4.050574929960088e-05
471.8,0.030990784959774576,0.15589626304875284,0.9593695754642431,0.00026441294867069983,1.1325617385000994,0.09130833493878279,4.050574929960079e-05
472.6,0.030990784959774528,0.15589626304875315,0.9593695754642443,0.0002644129486707004,1.132561738500101,0.09130833493878295,4.0505749299600786e-05
473.5,0.03099078495977456,0.1558962630487533,0.9593695754642451,0.0002644129486707004,1.1325617385001026,0.09130833493878314,4.050574929960104e-05
474.3,0.03099078495977462,0.15589626304875348,0.9593695754642465,0.00026441294867070065,1.1325617385001039,0.09130833493878321,4.050574929960112e-05
475.1,0.030990784959774524,0.15589626304875354,0.9593695754642474,0.0002644129486707004,1.1325617385001048,0.09130833493878326,4.0505749299601044e-05
475.9,0.03099078495977459,0.1558962630487537,0.9593695754642477,0.0002644129486707004,1.1325617385001054,0.09130833493878335,4.05057492996012e-05
476.7,0.030990784959774493,0.15589626304875387,0.9593695754642485,0.0002644129486706993,1.1325617385001063,0.09130833493878333,4.0505749299601125e-05
477.5,0.030990784959774545,0.15589626304875398,0.9593695754642497,0.00026441294867069956,1.1325617385001079,0.09130833493878343,4.0505749299601125e-05
478.3,0.0309907849597745,0.15589626304875406,0.9593695754642504,0.0002644129486706993,1.1325617385001086,0.09130833493878347,4.05057492996012e-05
479.2,0.03099078495977453,0.15589626304875426,0.9593695754642512,0.0002644129486706993,1.1325617385001094,0.09130833493878347,4.0505749299601206e-05
480.0,0.0309907849597745,0.15589626304875434,0.9593695754642515,0.00026441294867069983,1.13256173850011,0.09130833493878357,4.0505749299601206e-05
480.8,0.0309907849597745,0.15589626304875448,0.959369575464252,0.0002644129486706993,1.1325617385001108,0.09130833493878378,4.0505749299601294e-05
481.6,0.030990784959774496,0.15589626304875454,0.9593695754642524,0.00026441294867069956,1.1325617385001117,0.09130833493878378,4.0505749299601125e-05
482.4,0.030990784959774417,0.1558962630487545,0.9593695754642524,0.000264412948670699,1.1325617385001114,0.09130833493878372,4.0505749299601125e-05
483.2,0.030990784959774465,0.15589626304875448,0.9593695754642525,0.0002644129486706993,1.132561738500112,0.09130833493878396,4.0505749299601206e-05
484.0,0.030990784959774465,0.15589626304875454,0.959369575464253,0.00026441294867069983,1.1325617385001125,0.09130833493878389,4.05057492996012e-05
484.9,0.030990784959774354,0.15589626304875456,0.9593695754642532,0.0002644129486706985,1.1325617385001125,0.09130833493878417,4.0505749299601294e-05
485.7,0.030990784959774337,0.15589626304875467,0.9593695754642536,0.00026441294867069794,1.1325617385001132,0.0913083349387843,4.0505749299601294e-05
486.5,0.030990784959774368,0.15589626304875465,0.959369575464254,0.00026441294867069875,1.1325617385001134,0.0913083349387843,4.050574929960138e-05
487.3,0.030990784959774337,0.1558962630487547,0.9593695754642544,0.0002644129486706985,1.1325617385001139,0.09130833493878429,4.050574929960138e-05
488.1,0.030990784959774385,0.15589626304875467,0.959369575464255,0.00026441294867069875,1.1325617385001145,0.09130833493878436,4.0505749299601376e-05
488.9,0.030990784959774403,0.15589626304875465,0.9593695754642556,0.0002644129486706985,1.132561738500115,0.09130833493878436,4.050574929960138e-05
489.7,0.030990784959774306,0.15589626304875476,0.959369575464256,0.00026441294867069794,1.132561738500115,0.09130833493878432,4.0505749299601464e-05
490.6,0.030990784959774243,0.15589626304875479,0.9593695754642565,0.0002644129486706974,1.1325617385001157,0.09130833493878462,4.050574929960146e-05
491.4,0.030990784959774337,0.15589626304875498,0.959369575464257,0.0002644129486706982,1.1325617385001159,0.0913083349387847,4.050574929960154e-05
492.2,0.030990784959774354,0.155896263048755,0.9593695754642573,0.00026441294867069794,1.132561738500116,0.09130833493878467,4.0505749299601627e-05
493.0,0.030990784959774306,0.15589626304875515,0.9593695754642576,0.0002644129486706982,1.132561738500116,0.09130833493878453,4.050574929960154e-05
493.8,0.030990784959774306,0.155896263048755,0.9593695754642572,0.00026441294867069766,1.1325617385001165,0.09130833493878478,4.0505749299601464e-05
494.6,0.030990784959774337,0.1558962630487551,0.9593695754642578,0.0002644129486706982,1.1325617385001174,0.09130833493878467,4.0505749299601627e-05
495.5,0.03099078495977429,0.1558962630487551,0.9593695754642574,0.00026441294867069766,1.1325617385001172,0.0913083349387847,4.0505749299601627e-05
